<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
US1.ATVI,0,20200505,094501,67.335000000,200
US1.ATVI,0,20200505,094508,67.330000000,100
US1.ATVI,0,20200505,094508,67.330000000,100
US1.ATVI,0,20200505,094508,67.360000000,100
US1.ATVI,0,20200505,094508,67.370000000,100
US1.ATVI,0,20200505,094508,67.390000000,200
US1.ATVI,0,20200505,094508,67.390000000,100
US1.ATVI,0,20200505,094508,67.390000000,200
US1.ATVI,0,20200505,094508,67.390000000,200
US1.ATVI,0,20200505,094508,67.390000000,100
US1.ATVI,0,20200505,094508,67.400000000,100
US1.ATVI,0,20200505,094508,67.400000000,200
US1.ATVI,0,20200505,094508,67.410000000,500
US1.ATVI,0,20200505,094508,67.410000000,100
US1.ATVI,0,20200505,094508,67.410000000,100
US1.ATVI,0,20200505,094508,67.380000000,100
US1.ATVI,0,20200505,094521,67.340000000,100
US1.ATVI,0,20200505,094522,67.325000000,100
US1.ATVI,0,20200505,094524,67.370000000,100
US1.ATVI,0,20200505,094524,67.370000000,100
US1.ATVI,0,20200505,094524,67.370000000,100
US1.ATVI,0,20200505,094524,67.360000000,100
US1.ATVI,0,20200505,094531,67.370000000,100
US1.ATVI,0,20200505,094531,67.370000000,174
US1.ATVI,0,20200505,094538,67.390000000,100
US1.ATVI,0,20200505,094601,67.420000000,100
US1.ATVI,0,20200505,094601,67.420000000,100
US1.ATVI,0,20200505,094601,67.410000000,100
US1.ATVI,0,20200505,094603,67.420000000,100
US1.ATVI,0,20200505,094609,67.420000000,100
US1.ATVI,0,20200505,094611,67.410000000,199
US1.ATVI,0,20200505,094614,67.450000000,100
US1.ATVI,0,20200505,094614,67.450000000,100
US1.ATVI,0,20200505,094614,67.450000000,100
US1.ATVI,0,20200505,094625,67.450000000,300
US1.ATVI,0,20200505,094627,67.460000000,100
US1.ATVI,0,20200505,094627,67.470000000,100
US1.ATVI,0,20200505,094627,67.480000000,100
US1.ATVI,0,20200505,094627,67.480000000,100
US1.ATVI,0,20200505,094630,67.480000000,100
US1.ATVI,0,20200505,094631,67.480000000,100
US1.ATVI,0,20200505,094635,67.480000000,200
US1.ATVI,0,20200505,094635,67.480000000,104
US1.ATVI,0,20200505,094635,67.490000000,100
US1.ATVI,0,20200505,094642,67.455000000,100
US1.ATVI,0,20200505,094642,67.460000000,100
US1.ATVI,0,20200505,094642,67.460000000,200
US1.ATVI,0,20200505,094644,67.480000000,222
US1.ATVI,0,20200505,094647,67.485000000,100
US1.ATVI,0,20200505,094650,67.480000000,100
US1.ATVI,0,20200505,094653,67.520000000,100
US1.ATVI,0,20200505,094657,67.520000000,100
US1.ATVI,0,20200505,094712,67.575000000,100
US1.ATVI,0,20200505,094722,67.510000000,100
US1.ATVI,0,20200505,094722,67.510000000,100
US1.ATVI,0,20200505,094725,67.540000000,100
US1.ATVI,0,20200505,094725,67.540000000,100
US1.ATVI,0,20200505,094725,67.530000000,100
US1.ATVI,0,20200505,094726,67.540000000,100
US1.ATVI,0,20200505,094730,67.560000000,200
US1.ATVI,0,20200505,094731,67.580000000,100
US1.ATVI,0,20200505,094731,67.580000000,100
US1.ATVI,0,20200505,094736,67.560000000,100
US1.ATVI,0,20200505,094745,67.540000000,200
US1.ATVI,0,20200505,094747,67.550000000,100
US1.ATVI,0,20200505,094747,67.590000000,100
US1.ATVI,0,20200505,094750,67.580000000,100
US1.ATVI,0,20200505,094751,67.580000000,100
US1.ATVI,0,20200505,094753,67.580000000,100
US1.ATVI,0,20200505,094802,67.570000000,200
US1.ATVI,0,20200505,094802,67.570000000,100
US1.ATVI,0,20200505,094802,67.550000000,100
US1.ATVI,0,20200505,094809,67.580000000,100
US1.ATVI,0,20200505,094810,67.595000000,100
US1.ATVI,0,20200505,094810,67.590000000,100
US1.ATVI,0,20200505,094815,67.590000000,100
US1.ATVI,0,20200505,094821,67.590000000,200
US1.ATVI,0,20200505,094821,67.590000000,100
US1.ATVI,0,20200505,094836,67.570000000,100
US1.ATVI,0,20200505,094840,67.570000000,100
US1.ATVI,0,20200505,094850,67.570000000,100
US1.ATVI,0,20200505,094850,67.550000000,200
US1.ATVI,0,20200505,094850,67.550000000,200
US1.ATVI,0,20200505,094851,67.540000000,100
US1.ATVI,0,20200505,094857,67.580000000,100
US1.ATVI,0,20200505,094918,67.550000000,900
US1.ATVI,0,20200505,094918,67.550000000,100
US1.ATVI,0,20200505,094918,67.550000000,100
US1.ATVI,0,20200505,094918,67.550000000,100
US1.ATVI,0,20200505,094918,67.550000000,708
US1.ATVI,0,20200505,094918,67.545000000,200
US1.ATVI,0,20200505,094918,67.545000000,100
US1.ATVI,0,20200505,094918,67.545000000,100
US1.ATVI,0,20200505,094918,67.545000000,406
US1.ATVI,0,20200505,094921,67.540000000,100
US1.ATVI,0,20200505,094921,67.550000000,100
US1.ATVI,0,20200505,094921,67.550000000,100
US1.ATVI,0,20200505,094921,67.550000000,100
US1.ATVI,0,20200505,094941,67.620000000,200
US1.ATVI,0,20200505,094941,67.640000000,100
US1.ATVI,0,20200505,094941,67.650000000,100
US1.ATVI,0,20200505,094941,67.690000000,300
US1.ATVI,0,20200505,094941,67.690000000,123
US1.ATVI,0,20200505,094941,67.680000000,100
US1.ATVI,0,20200505,094942,67.660000000,100
US1.ATVI,0,20200505,094957,67.680000000,100
US1.ATVI,0,20200505,094957,67.680000000,100
US1.ATVI,0,20200505,094959,67.680000000,100
US1.ATVI,0,20200505,095007,67.660000000,100
US1.ATVI,0,20200505,095008,67.670000000,200
US1.ATVI,0,20200505,095008,67.670000000,100
US1.ATVI,0,20200505,095008,67.670000000,100
US1.ATVI,0,20200505,095014,67.640000000,100
US1.ATVI,0,20200505,095018,67.610000000,200
US1.ATVI,0,20200505,095018,67.610000000,100
US1.ATVI,0,20200505,095020,67.600000000,100
US1.ATVI,0,20200505,095020,67.600000000,100
US1.ATVI,0,20200505,095025,67.580000000,100
US1.ATVI,0,20200505,095025,67.570000000,100
US1.ATVI,0,20200505,095025,67.570000000,100
US1.ATVI,0,20200505,095027,67.560000000,100
US1.ATVI,0,20200505,095028,67.530000000,200
US1.ATVI,0,20200505,095028,67.530000000,100
US1.ATVI,0,20200505,095031,67.510000000,200
US1.ATVI,0,20200505,095053,67.450000000,100
US1.ATVI,0,20200505,095053,67.450000000,100
US1.ATVI,0,20200505,095103,67.470000000,100
US1.ATVI,0,20200505,095107,67.450000000,100
US1.ATVI,0,20200505,095109,67.440000000,232
US1.ATVI,0,20200505,095109,67.440000000,100
US1.ATVI,0,20200505,095109,67.440000000,500
US1.ATVI,0,20200505,095115,67.470000000,100
US1.ATVI,0,20200505,095118,67.480000000,100
US1.ATVI,0,20200505,095119,67.450000000,100
US1.ATVI,0,20200505,095121,67.430000000,100
US1.ATVI,0,20200505,095121,67.430000000,100
US1.ATVI,0,20200505,095125,67.405000000,100
US1.ATVI,0,20200505,095125,67.390000000,100
US1.ATVI,0,20200505,095125,67.390000000,100
US1.ATVI,0,20200505,095125,67.380000000,100
US1.ATVI,0,20200505,095125,67.400000000,100
US1.ATVI,0,20200505,095141,67.390000000,100
US1.ATVI,0,20200505,095141,67.400000000,100
US1.ATVI,0,20200505,095200,67.370000000,100
US1.ATVI,0,20200505,095211,67.340000000,100
US1.ATVI,0,20200505,095226,67.380000000,100
US1.ATVI,0,20200505,095234,67.380000000,100
US1.ATVI,0,20200505,095247,67.410000000,100
US1.ATVI,0,20200505,095248,67.390000000,100
US1.ATVI,0,20200505,095257,67.410000000,100
US1.ATVI,0,20200505,095257,67.410000000,100
US1.ATVI,0,20200505,095258,67.410000000,100
US1.ATVI,0,20200505,095258,67.410000000,100
US1.ATVI,0,20200505,095301,67.430000000,100
US1.ATVI,0,20200505,095301,67.440000000,200
US1.ATVI,0,20200505,095301,67.450000000,150
US1.ATVI,0,20200505,095310,67.450000000,100
US1.ATVI,0,20200505,095314,67.440000000,100
US1.ATVI,0,20200505,095314,67.440000000,100
US1.ATVI,0,20200505,095314,67.440000000,100
US1.ATVI,0,20200505,095328,67.450000000,100
US1.ATVI,0,20200505,095334,67.410000000,100
US1.ATVI,0,20200505,095410,67.410000000,100
US1.ATVI,0,20200505,095410,67.410000000,100
US1.ATVI,0,20200505,095410,67.440000000,100
US1.ATVI,0,20200505,095411,67.450000000,100
US1.ATVI,0,20200505,095419,67.450000000,100
US1.ATVI,0,20200505,095419,67.445000000,100
US1.ATVI,0,20200505,095421,67.460000000,200
US1.ATVI,0,20200505,095428,67.470000000,100
US1.ATVI,0,20200505,095428,67.470000000,100
US1.ATVI,0,20200505,095450,67.450000000,100
US1.ATVI,0,20200505,095450,67.440000000,200
US1.ATVI,0,20200505,095450,67.440000000,100
US1.ATVI,0,20200505,095450,67.430000000,100
US1.ATVI,0,20200505,095450,67.430000000,100
US1.ATVI,0,20200505,095452,67.430000000,100
US1.ATVI,0,20200505,095501,67.430000000,100
US1.ATVI,0,20200505,095513,67.385000000,100
US1.ATVI,0,20200505,095513,67.380000000,102
US1.ATVI,0,20200505,095518,67.370000000,200
US1.ATVI,0,20200505,095518,67.370000000,400
US1.ATVI,0,20200505,095518,67.370000000,400
US1.ATVI,0,20200505,095518,67.370000000,100
US1.ATVI,0,20200505,095521,67.340000000,100
US1.ATVI,0,20200505,095532,67.370000000,100
US1.ATVI,0,20200505,095537,67.380000000,100
US1.ATVI,0,20200505,095537,67.380000000,100
US1.ATVI,0,20200505,095537,67.390000000,110
US1.ATVI,0,20200505,095542,67.400000000,100
US1.ATVI,0,20200505,095542,67.400000000,100
US1.ATVI,0,20200505,095543,67.400000000,100
US1.ATVI,0,20200505,095543,67.400000000,100
US1.ATVI,0,20200505,095543,67.410000000,100
US1.ATVI,0,20200505,095543,67.405000000,100
US1.ATVI,0,20200505,095543,67.410000000,100
US1.ATVI,0,20200505,095545,67.420000000,100
US1.ATVI,0,20200505,095550,67.440000000,100
US1.ATVI,0,20200505,095558,67.420000000,100
US1.ATVI,0,20200505,095559,67.420000000,100
US1.ATVI,0,20200505,095559,67.420000000,100
US1.ATVI,0,20200505,095604,67.430000000,100
US1.ATVI,0,20200505,095604,67.430000000,100
US1.ATVI,0,20200505,095630,67.450000000,100
US1.ATVI,0,20200505,095631,67.505000000,100
US1.ATVI,0,20200505,095644,67.460000000,100
US1.ATVI,0,20200505,095645,67.460000000,100
US1.ATVI,0,20200505,095658,67.490000000,100
US1.ATVI,0,20200505,095658,67.500000000,100
US1.ATVI,0,20200505,095658,67.500000000,100
US1.ATVI,0,20200505,095658,67.490000000,100
US1.ATVI,0,20200505,095658,67.490000000,100
US1.ATVI,0,20200505,095659,67.500000000,200
US1.ATVI,0,20200505,095659,67.510000000,100
US1.ATVI,0,20200505,095659,67.510000000,100
US1.ATVI,0,20200505,095700,67.530000000,100
US1.ATVI,0,20200505,095700,67.530000000,100
US1.ATVI,0,20200505,095705,67.510000000,200
US1.ATVI,0,20200505,095705,67.510000000,100
US1.ATVI,0,20200505,095705,67.510000000,100
US1.ATVI,0,20200505,095708,67.510000000,100
US1.ATVI,0,20200505,095709,67.530000000,115
US1.ATVI,0,20200505,095719,67.490000000,100
US1.ATVI,0,20200505,095719,67.500000000,100
US1.ATVI,0,20200505,095723,67.490000000,100
US1.ATVI,0,20200505,095723,67.500000000,100
US1.ATVI,0,20200505,095723,67.500000000,200
US1.ATVI,0,20200505,095728,67.490000000,100
US1.ATVI,0,20200505,095728,67.490000000,100
US1.ATVI,0,20200505,095731,67.480000000,100
US1.ATVI,0,20200505,095737,67.480000000,100
US1.ATVI,0,20200505,095737,67.470000000,100
US1.ATVI,0,20200505,095742,67.500000000,202
US1.ATVI,0,20200505,095744,67.510000000,100
US1.ATVI,0,20200505,095744,67.510000000,100
US1.ATVI,0,20200505,095746,67.520000000,100
US1.ATVI,0,20200505,095746,67.500000000,100
US1.ATVI,0,20200505,095749,67.500000000,200
US1.ATVI,0,20200505,095749,67.500000000,100
US1.ATVI,0,20200505,095749,67.500000000,100
US1.ATVI,0,20200505,095755,67.500000000,100
US1.ATVI,0,20200505,095816,67.500000000,200
US1.ATVI,0,20200505,095824,67.500000000,100
US1.ATVI,0,20200505,095824,67.500000000,100
US1.ATVI,0,20200505,095825,67.500000000,100
US1.ATVI,0,20200505,095833,67.490000000,100
US1.ATVI,0,20200505,095836,67.495000000,100
US1.ATVI,0,20200505,095836,67.490000000,200
US1.ATVI,0,20200505,095839,67.495000000,204
US1.ATVI,0,20200505,095846,67.480000000,100
US1.ATVI,0,20200505,095847,67.465000000,100
US1.ATVI,0,20200505,095847,67.465000000,100
US1.ATVI,0,20200505,095851,67.465000000,100
US1.ATVI,0,20200505,095851,67.450000000,1300
US1.ATVI,0,20200505,095851,67.430000000,100
US1.ATVI,0,20200505,095857,67.425000000,100
US1.ATVI,0,20200505,095857,67.440000000,100
US1.ATVI,0,20200505,095857,67.440000000,100
US1.ATVI,0,20200505,095913,67.480000000,100
US1.ATVI,0,20200505,095921,67.495000000,100
US1.ATVI,0,20200505,095932,67.510000000,100
US1.ATVI,0,20200505,095932,67.510000000,100
US1.ATVI,0,20200505,095933,67.520000000,100
US1.ATVI,0,20200505,095933,67.510000000,100
US1.ATVI,0,20200505,095937,67.530000000,200
US1.ATVI,0,20200505,095940,67.550000000,200
US1.ATVI,0,20200505,095941,67.530000000,100
US1.ATVI,0,20200505,100001,67.500000000,100
US1.ATVI,0,20200505,100001,67.510000000,100
US1.ATVI,0,20200505,100007,67.470000000,300
US1.ATVI,0,20200505,100012,67.470000000,200
US1.ATVI,0,20200505,100012,67.480000000,100
US1.ATVI,0,20200505,100015,67.510000000,200
US1.ATVI,0,20200505,100015,67.510000000,100
US1.ATVI,0,20200505,100043,67.520000000,100
US1.ATVI,0,20200505,100048,67.510000000,100
US1.ATVI,0,20200505,100053,67.500000000,100
US1.ATVI,0,20200505,100105,67.510000000,100
US1.ATVI,0,20200505,100105,67.510000000,100
US1.ATVI,0,20200505,100112,67.500000000,100
US1.ATVI,0,20200505,100119,67.500000000,100
US1.ATVI,0,20200505,100120,67.495000000,126
US1.ATVI,0,20200505,100122,67.500000000,100
US1.ATVI,0,20200505,100122,67.500000000,100
US1.ATVI,0,20200505,100122,67.500000000,100
US1.ATVI,0,20200505,100134,67.490000000,100
US1.ATVI,0,20200505,100134,67.490000000,100
US1.ATVI,0,20200505,100134,67.490000000,100
US1.ATVI,0,20200505,100134,67.490000000,200
US1.ATVI,0,20200505,100136,67.450000000,100
US1.ATVI,0,20200505,100136,67.450000000,100
US1.ATVI,0,20200505,100136,67.455000000,100
US1.ATVI,0,20200505,100136,67.450000000,200
US1.ATVI,0,20200505,100145,67.460000000,100
US1.ATVI,0,20200505,100148,67.450000000,200
US1.ATVI,0,20200505,100219,67.515000000,100
US1.ATVI,0,20200505,100219,67.520000000,100
US1.ATVI,0,20200505,100219,67.520000000,100
US1.ATVI,0,20200505,100220,67.535000000,100
US1.ATVI,0,20200505,100220,67.570000000,100
US1.ATVI,0,20200505,100230,67.570000000,236
US1.ATVI,0,20200505,100230,67.570000000,664
US1.ATVI,0,20200505,100230,67.570000000,230
US1.ATVI,0,20200505,100230,67.570000000,100
US1.ATVI,0,20200505,100239,67.600000000,100
US1.ATVI,0,20200505,100239,67.600000000,100
US1.ATVI,0,20200505,100239,67.600000000,100
US1.ATVI,0,20200505,100241,67.610000000,100
US1.ATVI,0,20200505,100243,67.610000000,200
US1.ATVI,0,20200505,100243,67.600000000,100
US1.ATVI,0,20200505,100245,67.615000000,100
US1.ATVI,0,20200505,100245,67.610000000,100
US1.ATVI,0,20200505,100245,67.610000000,200
US1.ATVI,0,20200505,100245,67.610000000,100
US1.ATVI,0,20200505,100246,67.620000000,100
US1.ATVI,0,20200505,100312,67.610000000,100
US1.ATVI,0,20200505,100312,67.610000000,100
US1.ATVI,0,20200505,100312,67.610000000,100
US1.ATVI,0,20200505,100312,67.610000000,100
US1.ATVI,0,20200505,100312,67.610000000,100
US1.ATVI,0,20200505,100312,67.610000000,100
US1.ATVI,0,20200505,100313,67.610000000,100
US1.ATVI,0,20200505,100313,67.610000000,100
US1.ATVI,0,20200505,100313,67.610000000,100
US1.ATVI,0,20200505,100313,67.610000000,100
US1.ATVI,0,20200505,100314,67.610000000,100
US1.ATVI,0,20200505,100318,67.610000000,200
US1.ATVI,0,20200505,100322,67.640000000,100
US1.ATVI,0,20200505,100333,67.680000000,100
US1.ATVI,0,20200505,100336,67.680000000,100
US1.ATVI,0,20200505,100345,67.670000000,100
US1.ATVI,0,20200505,100345,67.670000000,100
US1.ATVI,0,20200505,100345,67.670000000,100
US1.ATVI,0,20200505,100345,67.670000000,100
US1.ATVI,0,20200505,100345,67.670000000,100
US1.ATVI,0,20200505,100354,67.680000000,100
US1.ATVI,0,20200505,100401,67.670000000,100
US1.ATVI,0,20200505,100401,67.670000000,100
US1.ATVI,0,20200505,100401,67.670000000,100
US1.ATVI,0,20200505,100401,67.670000000,100
US1.ATVI,0,20200505,100404,67.670000000,100
US1.ATVI,0,20200505,100410,67.660000000,100
US1.ATVI,0,20200505,100410,67.660000000,200
US1.ATVI,0,20200505,100410,67.660000000,100
US1.ATVI,0,20200505,100410,67.650000000,200
US1.ATVI,0,20200505,100411,67.650000000,100
US1.ATVI,0,20200505,100424,67.650000000,100
US1.ATVI,0,20200505,100428,67.650000000,100
US1.ATVI,0,20200505,100428,67.650000000,100
US1.ATVI,0,20200505,100428,67.650000000,100
US1.ATVI,0,20200505,100428,67.650000000,200
US1.ATVI,0,20200505,100445,67.620000000,100
US1.ATVI,0,20200505,100449,67.615000000,200
US1.ATVI,0,20200505,100449,67.615000000,100
US1.ATVI,0,20200505,100449,67.610000000,145
US1.ATVI,0,20200505,100451,67.605000000,100
US1.ATVI,0,20200505,100451,67.600000000,200
US1.ATVI,0,20200505,100453,67.540000000,100
US1.ATVI,0,20200505,100502,67.460000000,101
US1.ATVI,0,20200505,100502,67.460000000,200
US1.ATVI,0,20200505,100513,67.480000000,100
US1.ATVI,0,20200505,100513,67.490000000,100
US1.ATVI,0,20200505,100513,67.500000000,100
US1.ATVI,0,20200505,100513,67.500000000,100
US1.ATVI,0,20200505,100514,67.490000000,100
US1.ATVI,0,20200505,100515,67.460000000,100
US1.ATVI,0,20200505,100517,67.460000000,100
US1.ATVI,0,20200505,100539,67.460000000,100
US1.ATVI,0,20200505,100541,67.480000000,100
US1.ATVI,0,20200505,100541,67.480000000,100
US1.ATVI,0,20200505,100542,67.470000000,100
US1.ATVI,0,20200505,100545,67.480000000,100
US1.ATVI,0,20200505,100551,67.470000000,200
US1.ATVI,0,20200505,100551,67.500000000,100
US1.ATVI,0,20200505,100551,67.500000000,100
US1.ATVI,0,20200505,100551,67.500000000,300
US1.ATVI,0,20200505,100551,67.500000000,200
US1.ATVI,0,20200505,100551,67.500000000,178
US1.ATVI,0,20200505,100551,67.500000000,171
US1.ATVI,0,20200505,100551,67.500000000,317
US1.ATVI,0,20200505,100551,67.500000000,183
US1.ATVI,0,20200505,100551,67.510000000,100
US1.ATVI,0,20200505,100552,67.510000000,100
US1.ATVI,0,20200505,100552,67.510000000,100
US1.ATVI,0,20200505,100552,67.510000000,100
US1.ATVI,0,20200505,100552,67.500000000,193
US1.ATVI,0,20200505,100552,67.500000000,307
US1.ATVI,0,20200505,100552,67.500000000,193
US1.ATVI,0,20200505,100552,67.500000000,500
US1.ATVI,0,20200505,100552,67.500000000,536
US1.ATVI,0,20200505,100552,67.500000000,466
US1.ATVI,0,20200505,100552,67.500000000,500
US1.ATVI,0,20200505,100600,67.510000000,100
US1.ATVI,0,20200505,100600,67.510000000,100
US1.ATVI,0,20200505,100600,67.505000000,100
US1.ATVI,0,20200505,100600,67.500000000,200
US1.ATVI,0,20200505,100600,67.500000000,300
US1.ATVI,0,20200505,100600,67.500000000,471
US1.ATVI,0,20200505,100600,67.500000000,500
US1.ATVI,0,20200505,100600,67.500000000,500
US1.ATVI,0,20200505,100600,67.500000000,4200
US1.ATVI,0,20200505,100600,67.500000000,200
US1.ATVI,0,20200505,100603,67.500000000,100
US1.ATVI,0,20200505,100605,67.500000000,200
US1.ATVI,0,20200505,100605,67.500000000,172
US1.ATVI,0,20200505,100606,67.500000000,300
US1.ATVI,0,20200505,100610,67.500000000,500
US1.ATVI,0,20200505,100610,67.500000000,100
US1.ATVI,0,20200505,100610,67.500000000,293
US1.ATVI,0,20200505,100610,67.500000000,100
US1.ATVI,0,20200505,100610,67.500000000,300
US1.ATVI,0,20200505,100610,67.500000000,500
US1.ATVI,0,20200505,100610,67.500000000,100
US1.ATVI,0,20200505,100610,67.500000000,100
US1.ATVI,0,20200505,100610,67.500000000,300
US1.ATVI,0,20200505,100610,67.500000000,7100
US1.ATVI,0,20200505,100610,67.500000000,250
US1.ATVI,0,20200505,100610,67.500000000,250
US1.ATVI,0,20200505,100611,67.500000000,300
US1.ATVI,0,20200505,100611,67.500000000,146
US1.ATVI,0,20200505,100614,67.500000000,190
US1.ATVI,0,20200505,100617,67.500000000,100
US1.ATVI,0,20200505,100635,67.510000000,100
US1.ATVI,0,20200505,100635,67.510000000,200
US1.ATVI,0,20200505,100635,67.510000000,150
US1.ATVI,0,20200505,100635,67.530000000,100
US1.ATVI,0,20200505,100701,67.580000000,200
US1.ATVI,0,20200505,100720,67.610000000,200
US1.ATVI,0,20200505,100721,67.615000000,296
US1.ATVI,0,20200505,100726,67.615000000,100
US1.ATVI,0,20200505,100726,67.610000000,190
US1.ATVI,0,20200505,100726,67.620000000,200
US1.ATVI,0,20200505,100726,67.620000000,200
US1.ATVI,0,20200505,100731,67.630000000,100
US1.ATVI,0,20200505,100738,67.620000000,110
US1.ATVI,0,20200505,100738,67.620000000,190
US1.ATVI,0,20200505,100747,67.590000000,100
US1.ATVI,0,20200505,100754,67.610000000,200
US1.ATVI,0,20200505,100807,67.620000000,100
US1.ATVI,0,20200505,100807,67.620000000,100
US1.ATVI,0,20200505,100810,67.630000000,100
US1.ATVI,0,20200505,100810,67.630000000,100
US1.ATVI,0,20200505,100810,67.640000000,100
US1.ATVI,0,20200505,100834,67.660000000,200
US1.ATVI,0,20200505,100843,67.645000000,100
US1.ATVI,0,20200505,100843,67.650000000,200
US1.ATVI,0,20200505,100844,67.645000000,100
US1.ATVI,0,20200505,100844,67.650000000,100
US1.ATVI,0,20200505,100845,67.650000000,100
US1.ATVI,0,20200505,100854,67.650000000,100
US1.ATVI,0,20200505,100900,67.650000000,200
US1.ATVI,0,20200505,100920,67.640000000,100
US1.ATVI,0,20200505,100920,67.640000000,100
US1.ATVI,0,20200505,100921,67.660000000,100
US1.ATVI,0,20200505,100921,67.660000000,100
US1.ATVI,0,20200505,100921,67.660000000,100
US1.ATVI,0,20200505,100924,67.655000000,100
US1.ATVI,0,20200505,100924,67.650000000,100
US1.ATVI,0,20200505,100930,67.690000000,114
US1.ATVI,0,20200505,100931,67.680000000,100
US1.ATVI,0,20200505,100931,67.690000000,100
US1.ATVI,0,20200505,100933,67.690000000,100
US1.ATVI,0,20200505,100933,67.700000000,100
US1.ATVI,0,20200505,100937,67.680000000,200
US1.ATVI,0,20200505,100937,67.690000000,100
US1.ATVI,0,20200505,100941,67.700000000,200
US1.ATVI,0,20200505,100941,67.700000000,100
US1.ATVI,0,20200505,100941,67.710000000,100
US1.ATVI,0,20200505,100941,67.710000000,100
US1.ATVI,0,20200505,100943,67.720000000,200
